dateiname,id,rezept,land,kontinent,gang,art,prompt
speca-t-mbushur.jpg,speca-t-mbushur,Speca të mbushur,Kosovo,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Speca të mbushur, Hauptgericht aus Kosovo. Im Bild klar erkennbar: mittelgroße Paprika, Reis, Rinderhack. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
brudet.jpg,brudet,Brudet,Kroatien,Europa,Suppe,Fisch,"Food-Fotografie: Brudet, Suppe aus Kroatien. Im Bild klar erkennbar: gemischter Fisch, Zwiebeln, Knoblauch. Leichte Schrägsicht von 30 Grad, serviert in tiefer Steingutteller, der Dampf gerade noch sichtbar. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
fritule.jpg,fritule,Fritule,Kroatien,Europa,Snack,Vegetarisch,"Food-Fotografie: Fritule, Snack aus Kroatien. Im Bild klar erkennbar: lauwarme Milch, Rosinen, Bio-Zitrone und Orange. Aufsicht von 90 Grad, serviert auf Holzbrett oder Papier, mehrere Stücke locker verteilt. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
pa-ticada.jpg,pa-ticada,Pašticada,Kroatien,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Pašticada, Hauptgericht aus Kroatien. Im Bild klar erkennbar: Rinderschmorbraten, Knoblauch, Möhre. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: abgenutztes dunkles Holz; ein emaillierter Krug und getrocknete Paprika am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
aukst-zupa.jpg,aukst-zupa,Aukstā zupa,Lettland,Europa,Vorspeise,Vegetarisch,"Food-Fotografie: Aukstā zupa, Vorspeise aus Lettland. Im Bild klar erkennbar: Kefir, Rote Bete, Salatgurke. Aufsicht von 90 Grad, serviert auf kleiner flacher Teller, viel freie Fläche um den Teller. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
rupjmaizes-k-rtojums.jpg,rupjmaizes-k-rtojums,Rupjmaizes kārtojums,Lettland,Europa,Dessert,Vegetarisch,"Food-Fotografie: Rupjmaizes kārtojums, Dessert aus Lettland. Im Bild klar erkennbar: süßes Roggenbrot, Zimt, Preiselbeer- oder Cranberrymarmelade. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
sklandrausis.jpg,sklandrausis,Sklandrausis,Lettland,Europa,Snack,Vegetarisch,"Food-Fotografie: Sklandrausis, Snack aus Lettland. Im Bild klar erkennbar: Butter, Kartoffeln, Möhren. Aufsicht von 90 Grad, serviert auf Holzbrett oder Papier, mehrere Stücke locker verteilt. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
hafalaab.jpg,hafalaab,Hafalaab,Liechtenstein,Europa,Suppe,Fleisch,"Food-Fotografie: Hafalaab, Suppe aus Liechtenstein. Im Bild klar erkennbar: Maisgrieß, Eier, geräuchertes Rind. Leichte Schrägsicht von 30 Grad, serviert in tiefer Steingutteller, der Dampf gerade noch sichtbar. Untergrund: geöltes Eichenholz; ein Steingutkrug und ein karierter Tuchzipfel am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
kaesknoepfle.jpg,kaesknoepfle,Käsknöpfle,Liechtenstein,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Käsknöpfle, Hauptgericht aus Liechtenstein. Im Bild klar erkennbar: Eier, würziger Bergkäse, Zwiebeln. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: geöltes Eichenholz; ein Steingutkrug und ein karierter Tuchzipfel am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
ribel.jpg,ribel,Ribel,Liechtenstein,Europa,Frühstück,Vegetarisch,"Food-Fotografie: Ribel, Frühstück aus Liechtenstein. Im Bild klar erkennbar: Maisgrieß, Weizengrieß, Milch. Schrägsicht von 45 Grad, serviert auf Frühstücksbrett oder Teller, Morgenlicht, ein Tuch beiläufig danebengelegt. Untergrund: geöltes Eichenholz; ein Steingutkrug und ein karierter Tuchzipfel am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
cepelinai.jpg,cepelinai,Cepelinai,Litauen,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Cepelinai, Hauptgericht aus Litauen. Im Bild klar erkennbar: Kartoffeln, Rinderhack, Zwiebeln. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
akotis.jpg,akotis,Šakotis,Litauen,Europa,Dessert,Vegetarisch,"Food-Fotografie: Šakotis, Dessert aus Litauen. Im Bild klar erkennbar: Eier, Butter, saure Sahne. Fast auf Augenhöhe, 20 Grad, serviert in Kuchenteller oder Glasschale, die Schichten oder die Kruste sichtbar. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
altibar-iai.jpg,altibar-iai,Šaltibarščiai,Litauen,Europa,Vorspeise,Vegetarisch,"Food-Fotografie: Šaltibarščiai, Vorspeise aus Litauen. Im Bild klar erkennbar: Kefir, Rote Bete, Salatgurke. Aufsicht von 90 Grad, serviert auf kleiner flacher Teller, viel freie Fläche um den Teller. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
bouneschlupp.jpg,bouneschlupp,Bouneschlupp,Luxemburg,Europa,Suppe,Vegetarisch,"Food-Fotografie: Bouneschlupp, Suppe aus Luxemburg. Im Bild klar erkennbar: grüne Bohnen, Kartoffeln, auchstange. Leichte Schrägsicht von 30 Grad, serviert in tiefer Steingutteller, der Dampf gerade noch sichtbar. Untergrund: heller Marmor mit grauer Ader; ein Kupfertopf und ein gefaltetes Leinentuch am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
gromperekichelcher.jpg,gromperekichelcher,Gromperekichelcher,Luxemburg,Europa,Beilage,Vegetarisch,"Food-Fotografie: Gromperekichelcher, Beilage aus Luxemburg. Im Bild klar erkennbar: Zwiebel, Schalotten, Petersilie. Schrägsicht von 45 Grad, serviert in kleine Schüssel, als Teil eines größeren Tisches angedeutet. Untergrund: heller Marmor mit grauer Ader; ein Kupfertopf und ein gefaltetes Leinentuch am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
judd-mat-gaardebounen.jpg,judd-mat-gaardebounen,Judd mat Gaardebounen,Luxemburg,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Judd mat Gaardebounen, Hauptgericht aus Luxemburg. Im Bild klar erkennbar: geräucherte Rinderbrust oder Pastrami am Stück, dicke Bohnen, Zwiebel. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: heller Marmor mit grauer Ader; ein Kupfertopf und ein gefaltetes Leinentuch am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
aljotta.jpg,aljotta,Aljotta,Malta,Europa,Suppe,Fisch,"Food-Fotografie: Aljotta, Suppe aus Malta. Im Bild klar erkennbar: gemischter Suppenfisch und Fischabschnitte, anze Knolle Knoblauch, reife Tomaten. Leichte Schrägsicht von 30 Grad, serviert in tiefer Steingutteller, der Dampf gerade noch sichtbar. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
bragioli.jpg,bragioli,Bragioli,Malta,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Bragioli, Hauptgericht aus Malta. Im Bild klar erkennbar: dünn geschnittenes Rindfleisch, hartgekochte Eier, Semmelbrösel. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
pastizzi-tal-irkotta.jpg,pastizzi-tal-irkotta,Pastizzi tal-irkotta,Malta,Europa,Frühstück,Vegetarisch,"Food-Fotografie: Pastizzi tal-irkotta, Frühstück aus Malta. Im Bild klar erkennbar: Blätterteig, Ricotta, Eier. Schrägsicht von 45 Grad, serviert auf Frühstücksbrett oder Teller, Morgenlicht, ein Tuch beiläufig danebengelegt. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
m-m-lig.jpg,m-m-lig,Mămăligă,Moldau,Europa,Hauptgericht,Vegetarisch,"Food-Fotografie: Mămăligă, Hauptgericht aus der Republik Moldau. Im Bild klar erkennbar: Maisgrieß, Schafskäse  oder Feta, saure Sahne. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
pl-cint.jpg,pl-cint,Plăcintă,Moldau,Europa,Snack,Vegetarisch,"Food-Fotografie: Plăcintă, Snack aus der Republik Moldau. Im Bild klar erkennbar: Schafskäse  oder Feta, Butter zum Bestreichen. Aufsicht von 90 Grad, serviert auf Holzbrett oder Papier, mehrere Stücke locker verteilt. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
sarmale.jpg,sarmale,Sarmale,Moldau,Europa,Hauptgericht,Fleisch,"Food-Fotografie: Sarmale, Hauptgericht aus der Republik Moldau. Im Bild klar erkennbar: Kopf Sauerkraut/Spitzkohl oder Weinblätter, Rinderhack, Reis. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: dunkler Holztisch mit sichtbaren Gebrauchsspuren; eine emaillierte Schüssel und ein Leinentuch mit Kreuzstichkante. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
barbagiuan.jpg,barbagiuan,Barbagiuan,Monaco,Europa,Vorspeise,Vegetarisch,"Food-Fotografie: Barbagiuan, Vorspeise aus Monaco. Im Bild klar erkennbar: Mangold, Ricotta, Parmesan. Aufsicht von 90 Grad, serviert auf kleiner flacher Teller, viel freie Fläche um den Teller. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
fougasse-mon-gasque.jpg,fougasse-mon-gasque,Fougasse monégasque,Monaco,Europa,Snack,Vegetarisch,"Food-Fotografie: Fougasse monégasque, Snack aus Monaco. Im Bild klar erkennbar: lauwarme Milch, Eier, Anissamen. Aufsicht von 90 Grad, serviert auf Holzbrett oder Papier, mehrere Stücke locker verteilt. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
stocafi.jpg,stocafi,Stocafi,Monaco,Europa,Hauptgericht,Fisch,"Food-Fotografie: Stocafi, Hauptgericht aus Monaco. Im Bild klar erkennbar: Stockfisch  oder Kabeljaufilet, Zwiebeln, passierte Tomaten. Schrägsicht von 45 Grad, serviert in flache Servierplatte oder große Schale, eine Portion angerichtet, der Rest angedeutet im Hintergrund. Untergrund: unbehandelter Terrakotta-Untergrund; ein Olivenholzbrett und ein Zweig Rosmarin am Rand. Natürliches Fensterlicht von links, weiche Schatten, kein Blitz, kein Studioglanz. Wie mit 50-mm-Objektiv bei Blende f/4 fotografiert, Hintergrund leicht unscharf, Gericht scharf. Gedeckte warme Palette aus Leinen, Sand und Ton, keine grellen Farben, kein Weißabgleich ins Kalte. Ehrlich und appetitlich statt hochglanzpoliert, so wie es zu Hause auf den Tisch kommt, keine Perfektion. Querformat 3:2, Gericht mittig mit Luft nach allen Seiten. NICHT: kein Text, keine Schrift, keine Buchstaben, kein Logo, kein Wasserzeichen, keine Hände, keine Menschen, kein Besteck in Bewegung, keine Collage, kein Rahmen, kein Rand."
